ZYDUSLIF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2005-02-28,-1.1972620217274952,-0.8586597743567024,-1.1575027920812178,0.5574410501293849,-0.4083237614781719,1.1980449042637065,1.0271580075606157,0.10374998464053127,-1.2581209116495466,-0.935904638595469,-1.1501251962818537,-1.100209961974587,-1.1780029075113536,0.07021417726441412,-0.07972080198912139
2005-03-31,-1.0888708822606858,-1.725457490240368,-1.1447793517086027,-1.4442842956386501,-0.5209258109494185,0.9317802495825173,0.4840922201765743,0.27383591738411034,-2.054640717845379,-1.2014749264379272,-1.3766635148931432,-1.083712778432827,-1.1665917874102272,0.08563185220138211,-0.06742506348355173
2005-04-30,-0.9416401986237697,-1.58787780773044,-1.2934026723562158,-1.4059444776249892,-0.5587095374243148,-0.4200631867929362,-0.9043683515341546,0.6602305664170317,-2.1566666104707415,-1.4460837439683267,-1.48489631509457,-1.2853794064163,-1.3380007154203237,0.09221155704381863,0.11075437231359035
2005-05-31,0.44125757550468686,-0.7529615349989035,-1.129964228020144,0.18262161130683213,-0.20587672641426252,-0.6087040277704228,-0.9354289513702666,0.7590829379658608,-1.6280586538210746,-1.1592517542208458,-0.891873745557379,-1.0996512803475704,-1.1807367002384508,0.046513259981365,-0.02091844157209876
2005-06-30,-0.5977532614761403,-0.5288627052221844,-1.064049369124208,-0.11612159536406902,-1.2154678804796468,0.6480433286207052,-0.21606883178717698,1.7148063235829656,-1.7245430973203841,-1.3300627800033573,-0.8043380237588316,-0.9897504849850534,-1.1278456732399007,0.1623403761706307,0.09645634723925106
2005-07-31,0.4770613016758086,0.1276082603061295,-1.0506078623115844,-0.41107665395211646,-0.6845551977132706,0.7520687386512087,0.4869975515953048,0.6379198152954244,-1.163637839837727,-0.7399567484372391,-0.23032566967092685,-1.0165951164276532,-1.097212982642629,0.18440502402832115,-0.016544781947185973
2005-08-31,-0.4870925288500777,-0.2984256835511358,-1.0768060311602623,-0.4619381697442756,-0.8944197841028229,0.1811270576228778,0.6862874444028038,0.9238562378485036,-1.3130632761806986,-0.8307355794816882,-0.26687367185507294,-1.0792550784898052,-1.0915486757115995,0.18942604654119446,0.029464063453121546
2005-09-30,0.07178219264483797,0.05874188500327233,-1.0487455702331587,-0.6731287204887454,-1.2388190589757673,0.5094804542648552,-0.016145634327183373,0.44597807400961487,-1.0866207199665647,-0.5740177646803675,-0.12402405341918371,-1.0893268716137052,-1.050306746236021,0.2963760583802094,-0.16367017440834855
2005-10-31,-1.9975368279856063,-1.4946388588491333,-1.068341165466158,0.2973438462160653,-0.04750540591454824,-0.6882631407094558,-0.6182307528475173,4.04538378492164,-2.565395537032322,-2.770840020402025,-1.3347714337552412,-1.1321232211867556,-1.0775365395834657,0.600401864552746,0.11063814113409103
2005-11-30,0.9934818358335729,-0.5416926314301481,-0.8929310564117998,1.1481322254728485,0.04319041095202524,-0.9238462521865614,-0.37066200881392036,1.0535678245503444,-1.3153645519110204,-1.053146500769109,-0.4232441968746546,-0.9411693643586084,-0.8905225099572067,0.556318716693052,-0.018211885462671187
