HDFCLIFE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,0.15581899821430426,-1.329172365625862,1.5608476543508316,-0.27239612134566077,0.09710493642656493,0.5073016118872263,1.0763744810019558,-0.3643968630582546,0.6036603802438608,0.2547925576143038,-0.7822694528053851,1.3530690954880022,1.7022466938439316,0.7915199252784305,0.0845527441982038
2024-03-31,1.1188167527642834,-0.1830521205188771,1.9342778393088713,0.883441547752077,0.7016364580982252,0.4782550875254275,0.2905660278101982,-0.9511688093139213,0.8556910427389824,0.9879404811149836,0.16684662327729308,1.5042611399932273,1.9688638841426718,0.9623609179769294,-0.08172170383096927
2024-04-30,-1.2070623407824614,0.0364697609287136,0.6973556764759749,0.3670173056412684,0.99238209368623,0.9023399500876222,0.09920457501877969,-0.018558366656460913,0.0931958573239576,0.08793207501605849,-0.9124355293033108,0.5255658229474905,0.7978383156701666,0.5731739014629569,-0.059655974341728674
2024-05-31,-0.809760805757599,-0.609170242395032,-0.44292347343808874,0.695870092421193,-0.21092269042242467,1.6903307185936354,0.6727563974445787,0.5972651001507002,-0.6172138249525733,-0.4911098614834353,-1.1599009876037385,-0.41293395703536895,-0.4372482805889878,-0.6730586439398091,0.07899992187150519
2024-06-30,1.1081589349094167,-0.6001877125735687,-0.5430672264399535,0.5252298863180561,0.5262055032747327,1.3911777381429506,0.42275685548588365,0.08910251095112358,-0.04417189108708227,0.2665376050152748,0.16741732282297633,-0.42931178673086906,-0.5187404297999548,-0.7034768119753109,0.1843361633680568
2024-07-31,2.4395018897431355,1.8505111516329065,0.6518313599069194,1.6990955242962507,1.4659363691596181,1.3139736748324713,0.2687430999704255,-1.7840621055574433,-0.3764229261646635,1.8335412655798538,2.3307431732444255,0.4510721882702101,0.6449267289982759,1.0601723414558757,0.0319102855381865
2024-08-31,0.25762825241283516,2.431720981688132,0.8512463021444846,0.12361847504917048,1.371786679159175,-0.09143238231870406,-0.8222317948296912,-1.8044304538111489,-0.8511545246655311,1.65989945118182,1.868353282397046,0.583422631108271,0.7902610449008118,0.13361111648074128,-0.028422315486468012
2024-09-30,-0.46864771285922274,1.2564169538760037,0.6515651666792563,1.1094547985800485,1.2900957481144484,-1.1980048192910782,-1.182640370984349,-1.0036912387574388,2.1610306825858947,1.1367151892941345,1.0112838045264454,0.4265572226612766,0.6576100825511629,-0.7619509612345418,0.002989954596834845
2024-10-31,-0.1187558892988582,-0.20281397030002749,0.8788765405438489,-1.4527827784891232,0.49353585706398945,-1.2893165115957648,-1.3068743366988926,-0.9015129360608348,1.9438729076217438,0.9526007049062963,0.5335116200077856,0.6761018291064983,0.8669309527476086,-1.4120077592015405,-0.09063460372465693
2024-11-30,-1.2657406082282403,-1.134490230050935,-0.8856366196647862,-0.8325846870647141,0.862121600491785,-1.7309924346896046,-0.9184520637419055,0.17943063265852818,-0.29852247046037156,0.1265509517585039,-0.8937949960136645,-0.7654691622012729,-0.8327490074892611,0.6324279576767189,-0.0638748620212096
