LPC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.9651674475751605,1.4035707334913397,-0.04386851089628475,-1.0273259452236911,-1.0975876485154712,-0.22070643547593077,0.6675812941373045,-3.010182578809575,2.440201905355791,2.8994651776489055,1.7332441798471705,0.3819118855415463,-0.12658932417456276,0.414538075756547,0.07876147751748792
2006-03-31,0.6784599936135497,1.74792248676131,0.18527653504744912,-1.847453451345829,-1.1113467858989927,-0.3863566703031098,0.113809034691699,5.4126356185251545,0.256038326727425,2.5937919371708578,1.9449832705237422,0.8404122472601929,0.4838735587232085,0.224774933932006,0.15042438825268442
2006-04-30,1.3717823360093246,1.9217968250816673,0.6125424095665065,-1.1421691537519072,-1.841171930235305,0.5008965827742516,0.6055212680960887,1.6782697090660612,2.142620458215996,2.611769774693085,2.456048771832873,2.7696570379048784,0.9243576200283796,1.5117531929085024,-0.13137619328199007
2006-05-31,-1.616537764487164,0.32130612271327524,0.4943855000860407,1.3866126016172462,0.27746733733410206,0.864782455720826,0.5216685690367067,2.7382743694983116,0.4531576473169342,1.088021444872445,0.31042937592990294,0.39437820059017653,0.8171080643854484,1.9742600976477473,-0.150046872015933
2006-06-30,-1.8429346117711196,-1.168276167768481,-0.008770560353120647,2.0475202783827364,1.5019328183384344,-1.639978647194714,-1.1567650492383155,3.243270220200498,-1.0873231475383023,-0.10537583592124031,-1.2277447875491259,-0.23265587088646958,0.28004650251352686,-1.2527417718652505,0.009176429656752957
2006-07-31,-0.05218566677889451,-2.0006678384233236,0.1534371775096895,0.1542611004559133,1.3795907031164514,-1.1734746570426249,-1.3436403618873058,2.1785526878047183,-0.9137821340548973,-0.1531019266573982,-1.2028996311903113,-0.14786525626288163,0.4566461617927501,-1.0208861608273183,0.11350372051339491
2006-08-31,1.051346228575782,-0.45702714290449836,0.23696346518004913,1.3006635089007528,1.4643011726355848,-1.273758761934315,-1.8652035919822583,1.0727381673349343,0.2837195450081692,0.41426754898252766,-0.33882239026472183,-0.11713942704666772,0.41497734665597547,-1.233987906138092,-0.0813860917101825
2006-09-30,-1.0382917835406182,-0.03112076870345141,0.021694063632561905,0.33820962330975873,1.480863657031833,-0.8231407523654143,0.29122172703708515,1.336711215618182,-0.4817590764299243,-0.2206116295010045,-0.9189748683814113,-0.21924213133457318,0.21557368067633279,-0.5615724476317232,0.09785670419711325
2006-10-31,0.9207383444218787,0.5550099031321438,0.7444422121574051,0.5704103222432672,1.0033632507911967,-0.7318041533579588,-0.08281184305100707,0.6069762976089003,0.5573408626105578,0.235798751000958,0.22066877090876935,0.17893406311299725,0.9125668003106103,-0.9067611665320678,0.03252788698946037
2006-11-30,0.13104765798015433,0.009402305599852178,0.5305017672173573,0.17144242828189463,0.4991103653612088,-1.1170806259033208,-0.3861887855941964,0.3420224903755832,0.8276960134655422,0.241920910780058,0.451070120829872,0.14378559090254125,0.6255607877653109,-1.383556483167249,0.1503152332025678
2006-12-31,1.438376212737808,1.4531112554315038,1.095618291236492,-0.6281982608086831,-0.2531063205782918,-0.8375952040881334,-0.3958034345396149,-0.4563614247940002,2.236622768413063,0.8264457249582553,1.363303640510058,0.690184477513393,0.9573670018139128,-1.318951788276807,-0.021077678055168924
2007-01-31,-0.4885043381738445,0.5889880958049409,0.47744609004811356,0.21578575941873904,-0.07107883525418329,-0.28178510489092673,0.21583849362453245,-0.3750007620010487,1.5196965593648535,0.4462697531831023,0.5654440226508777,0.22201323333399645,0.42075395070305144,-0.06389983298356433,-0.0022491575144400707
2007-02-28,-0.3617716927316538,0.32365005441399686,-0.008082165199906233,0.42331129080498237,-0.21384357871646037,0.4739467728042434,1.3731113017450476,-0.36367737293606056,1.1995408621799697,0.2386912460599159,0.1951266869488745,-0.0747513431544118,-0.031866095175373574,0.6179225448893888,0.011030590798260537
2007-03-31,-0.24639237819802212,-0.6258798414753185,-0.3302779885812334,-1.7437764762304182,-0.9243757498458959,-0.5863040909157787,0.09669785677134335,2.409434039344029,-1.570854748465791,0.13676879626730554,-0.1874195482022117,-0.18059426508345433,0.10616282477650806,-0.27004292799812324,0.14871575541617948
2007-04-30,1.3750088710807529,0.4427136293736706,-0.4008940594795833,0.1956843552459288,-0.42445831140748125,1.277649683479833,0.769501974269388,1.0889780531247786,-0.5033907724628501,0.8882153914065304,0.7848475240374623,-0.30188790847965846,-0.1134328583715,0.8966766556524277,0.011168561699587286
2007-05-31,-0.30793825880949743,0.4849986614938725,0.1451374254470884,0.048216085332691574,-0.35484774242289185,2.3104111808752203,0.805789440821452,0.8305610912153335,-0.5387889617896826,0.6810775345369886,0.2748795103442371,0.0759209156577081,0.7172701960848716,3.103101636470338,0.028822834913127475
2007-06-30,-0.06432427320038174,0.5914404056512723,1.114432787156971,-0.09893645940874946,-1.055072240563857,1.3038035242189419,1.577314895861082,0.5628700134123197,-0.33868701288756975,0.5350145214021707,0.22847971032659298,1.1950896919784841,2.023017717225408,2.707141317171923,-0.12814075381050002
2007-07-31,-1.8755465110291145,-1.3812061093204637,0.21353438023781174,0.17159695852120926,0.13568864591650928,1.6267078608641883,0.5837832543297979,0.8900945624351664,-1.7503595295022292,-0.7060622584468903,-1.2586220268050714,-0.02703835826058265,1.034837587545517,1.6521432905394335,-0.09138960885727997
2007-08-31,-1.2955659426105037,-1.9828709718940016,-0.8786277982601954,0.04286139565827789,0.5068147094970075,-0.46218477957570725,-1.3775552234174029,1.0078449597914347,-2.3338787899385047,-1.6828234415479797,-1.993827857428349,-0.6943516960658536,-0.48149802282073506,-0.33946428734902145,0.0005952634216333868
2007-09-30,-0.18559851387150858,-1.945298922336085,-0.49170777007514593,-0.41033392762647775,0.4428782484236611,-0.5100913639884522,-1.1945887110002131,0.7571845075119275,-1.9098119891846546,-1.64044530499191,-1.7304269096810738,-0.4822495797010219,0.12187704951034745,-0.45019823937049813,-8.50159405399227e-05
2007-10-31,-0.2018687666250933,-0.9420853700400383,-1.0386189506656236,-0.7787073084012813,-1.0600162901044485,0.11536943863828698,-0.7948461933645464,0.552829938280467,-1.66880544976248,-1.6100384392021876,-1.3104636045995086,-0.5866396101115484,-0.7479447385262651,-0.12100844535997402,-0.11808064837939826
2007-11-30,-1.5567823781646606,-1.0618858789322776,-1.7092773188446622,-0.3041513487442671,-0.8007676897131711,-0.8969843834108157,-0.4673384317182211,0.799721344764112,-2.030187366146088,-2.897914416881134,-1.7833583037644913,-1.1019563177625777,-1.9268287587633284,-0.15336147581149367,0.1865859555804121
2007-12-31,1.8556720956381816,0.08939803337041875,-1.457421868920464,2.0386686342698632,1.26715763891502,-0.581460443397609,0.09787148403213278,-0.07811726599885165,-0.8062448566851143,-0.7839835382264946,0.1145343521980886,-0.9853654120448201,-1.5719775827764075,-0.22139351020096557,-0.11327787681689355
2008-01-31,-1.3438822239742356,-0.5986141414492713,-1.764775196287219,2.328840630392406,1.0609105042376186,0.5338664071088787,0.33287379500552516,0.23430948760284717,-1.2453730603093605,-1.9776488236719796,-0.6644133630581066,-1.1140415934481374,-2.1496498589127437,-0.274436047018123,-0.01532082111316916
2008-02-29,-0.26778238656957837,0.07043874474506377,-1.6327645573632306,1.5169527055806264,0.7729571901671249,-1.1703498744446288,-0.45818282365204577,0.15955680524781324,-1.1295960147314041,-1.9903850151231532,-0.6601187585642692,-1.062075862426573,-2.002043663505497,-0.010980124285765575,-0.10520002133496846
2008-03-31,-1.120386841311095,-1.6784082206411433,-1.8439309192890563,-0.8582119422872456,0.9648152308617399,-0.7250981247237118,-0.1686719954610239,1.990489716313499,-2.260270549542458,-2.8808059679329627,-1.2252397099237107,-1.1353477009055168,-2.8785962856315446,0.07878694281024892,0.12477956594621961
2008-04-30,1.2374358331382427,-0.08539034823634001,-1.779466200973956,0.5293529717069074,1.5432060353002752,-0.9240412085185042,-1.804316805399131,0.6336992823782861,-1.4348611913577707,-1.290644898352227,-0.03462030667616464,-1.049031824305573,-2.4395175352412592,0.192583203393487,0.23876241782710864
2008-05-31,2.408527636435809,1.7016915750362682,-0.9815661216082423,1.9529014316566253,2.290279118830071,0.8709407886177315,2.0114728538494813,-0.8108485182161459,-0.572508109137182,0.9051585272888123,2.134908761244677,-0.9530837539499702,-0.7893093848656425,-0.18243743217255456,-0.07295540730158205
2008-06-30,-0.8072187043546794,1.7803498322349827,-1.3441988240595617,1.4168283303763969,1.6317135199837463,1.732869699681806,1.589580112050258,-0.4902807132627183,-0.66421314394068,0.13244798609053268,0.9990747567796016,-1.1217089747943807,-1.3152531509264533,-0.5325563947302577,0.10121150636874483
2008-07-31,0.8169325722200471,1.454851874314494,-0.23960849502238654,1.4158340702006922,1.1679522499225918,-0.027573464475832716,1.0309687476406475,-0.9979162850830184,-0.28225596698421124,1.0211669812427657,1.4964159470682155,-0.45301510025977526,0.09824185908763647,-0.14958628876242266,-0.008031078352399862
2008-08-31,-0.2744999426013847,-0.1966272833620811,0.20955283035707642,-0.2998416465127507,1.1212706457150285,-0.6649180338420876,-1.3320360006884258,-0.9464433533584531,-0.23702493734630875,0.7054682469489529,0.7844015116906911,-0.16868788155909334,0.6572916903864483,-0.5978775532614791,-0.01639719824505397
2008-09-30,-0.3112894663489868,0.15043119190031573,0.13185074024027357,-0.7890891327487178,0.4824020670702553,-0.5030266760342343,-1.644986261331302,-0.8811227355463089,-0.1996605047452511,0.4563514363387518,0.02226981916315986,-0.13105457839515522,0.5474346942723397,-0.4698201936535658,-0.0793367422365212
2008-10-31,-0.9664480559843276,-1.0098731720181862,-0.26567883721122226,-1.370253311057838,0.7921865911726796,0.49767209691342756,0.3161757044562498,-0.4981943446583672,-0.33643869929380193,-0.4578339190258141,-0.9788635640040735,-0.43858486307420885,0.07887791756807384,0.010805627378897023,-0.12657286929424455
