MGFL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,0.5452779034335008,-0.22198911147999928,-1.3854754799886266,-0.44378557676815644,-1.0255581273383232,1.0121436211942845,0.591977123641659,0.9907757771402516,-0.9365888254495177,-0.8355614798516925,-0.3155485000930728,-1.4715199525559497,-1.4092749983330353,-0.18841910151292549,-0.05365271349232014
2009-03-31,-0.4372024558016243,-0.3520066774952411,-1.28563168762234,-0.34147707664948507,-0.9471537332691077,-0.4899075787960438,0.22786570466476175,1.9314945709769118,-0.9745565230951793,-1.1715495303268828,-0.3958091563765929,-1.3826369390303048,-1.3531042905264672,-0.048443848657008445,0.056633341630457884
2009-04-30,0.05524870585460926,0.11326049314120248,-1.1416641033006203,-0.4381895066046511,-1.0749870506739723,-0.7766114814073957,-0.7427774618544661,1.6623466356892207,-0.8673795597760582,-0.7504909720726652,-0.21420788314693504,-1.2054090908511805,-1.1724622563069225,-0.07944409423038833,0.32921809770569305
2009-05-31,1.3581213571238167,0.6259906591471008,-0.9356439041504717,0.2233492582733719,-0.38059923251588873,0.9440704060536746,-0.0363322747411723,0.03714206034064361,-0.5302030911663733,1.29408367427885,0.9222542515386102,-0.8744942183266645,-0.925328546116064,-0.10807213222924211,0.34515271448847196
2009-06-30,1.9121352305836687,1.9530297671024492,-0.4941732885760227,0.06638666490716183,-0.01630533336237942,1.8517741864523802,1.4350909386362247,-1.0794161896410273,-0.0622299909736134,3.3231095389473837,2.455172751646188,-0.3835675179553086,-0.5975420248688734,0.3896779184311298,0.11786727101001127
2009-07-31,0.3929344728948683,2.0774561835297005,-0.2866376636950704,-0.13522611884723887,-0.21584513478017678,0.09814910167342121,1.3933033285309115,-1.2544544636257333,0.16806075842783985,2.7472962617175996,1.8249602520698798,-0.05628331399560704,-0.4762477942651418,-0.11830034206816661,0.3028959410876087
2009-08-31,1.4313757981611626,1.8812286867916055,0.09062407606618252,-0.08296662672268786,-0.030360134618173794,0.46168138869484443,0.04046826725055366,-1.588672290597805,0.7480457885966154,3.0245375571614797,2.245540865164666,0.29255804176191796,-0.37056325599218026,0.08675102623760018,0.011383443883438066
2009-09-30,-0.33850501351445916,0.731780413835215,0.22581576037884238,0.1937613098383892,-0.15633475684498302,-0.6998960827874786,-1.0849748486280966,-1.3189676800383612,0.7292525541950196,1.970152747180781,1.0130456897059323,0.5491546925234672,-0.26182529462009557,-0.7337474941852056,0.31809575724680417
2009-10-31,1.3878100752511449,1.2460445994022427,1.279310106340492,0.44500532661919273,-0.2129555948509679,1.8554916320004204,0.5063809840520498,-1.411546353605445,1.3696025236531446,2.523737065537508,1.4304108581373347,1.9997072888621914,0.06432010178354865,2.3306831567968285,-0.09929231927521168
2009-11-30,-0.9790227307785435,0.01858690346398025,1.0431664562955398,0.9363416043372146,0.538373565117976,-0.22468992110445085,-0.33797830309572463,-1.108357658907507,0.9993595177403244,1.3202175899284974,0.1686901409387303,0.8626179736770768,0.1430412238863734,-0.45655110313700115,0.25390322769078827
2009-12-31,0.9812666655315232,0.6968101770292813,1.8141387925147874,0.9698098103443902,0.2852805132950505,0.5424258107986125,0.7843298918625041,-1.2138221226596324,1.635898422055048,1.228238450656833,0.6216219153146453,2.1853911130271655,0.355306416781542,0.6823133405564945,0.01401180402021608
2010-01-31,-0.2839128259667172,-0.1173831904203884,2.5881551054855465,0.5108232420027405,0.4958370716668822,0.2262522054485387,-0.3408087067986592,-1.1448553501971654,1.7546337759002422,0.7517039715578451,0.2148757418091564,2.357381174710474,0.6662098759778423,0.3202337552524469,0.048415594559935354
2010-02-28,-0.07139733348365415,0.3970709657634604,1.8758179202282423,-0.011124621170043524,0.2739410859244677,1.318499922394553,0.6149774778519367,-1.0898718946489225,1.8485072406970429,1.197910635583504,0.08016594197544495,1.9788573736965724,0.3968732057107847,2.2352042219646338,0.07278968902632955
2010-03-31,0.07753674861692907,-0.13539252876396865,2.140588776419493,-1.7034884056594368,0.28257500357675525,3.4048405284231382,0.8459322327254223,-0.9713118608960267,1.77946819007976,0.9049789937782128,0.00848611630558577,2.2969970405771107,0.512687074839315,6.9670697565166435,0.07159755067527256
2010-04-30,0.04803298367082043,0.02620496995083739,1.977998464485015,-2.0368414744362595,-0.41327259008352335,3.309849712848665,2.339021661507846,-0.8283063275977566,1.5450754831555717,0.5547602747315847,0.05117159608628645,3.1435719725010163,0.5993099351955085,4.869391551275034,-0.14727324459073704
2010-05-31,-1.4666768904146519,-0.6492313734040899,0.5603213043022455,0.11253068621811539,-0.04010813238770155,-0.5827751518030158,-0.47991758547297186,-0.6098960633361499,0.9030593617166389,0.09701953862382183,-0.7580042735614015,0.7604931658790668,0.09084416178288665,-0.6370013595362978,0.07915302789954994
2010-06-30,0.11738780212432322,-0.6280626950900262,0.0492601875695437,0.09964327565602069,-0.9942863368109908,-0.6034030973263614,-1.2074122004491847,-0.5248676963327831,0.8957812713431779,-0.05806327917245942,-0.5364295999680642,0.7125569844378387,-0.37543341406876213,-0.5631552821595331,0.24464634772897687
2010-07-31,1.1811965990486744,-0.08510295655662443,0.23255710745387898,1.3769451679133078,-0.025945018722174657,-0.02472344031709342,-1.3963412520875016,-0.4949760090867966,1.2455523570282818,-0.01928782097283944,0.20805802977396595,0.40299375322081715,-0.38928713159930783,-0.2553008568546345,0.19794903566424107
