NAVA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-02-28,-1.0377351396002723,-0.9859075134406071,0.6901545557324473,0.620339144475484,-0.05812032512462345,-0.6403108937947243,-0.4339392722712101,-0.6378675116516542,0.41618212987206654,-0.36484991219326113,-0.7297028721487381,0.05929589909457585,0.07992065492934158,-0.7239732471201106,-0.08242649902881274
2007-03-31,-0.4880631737369983,-0.468496790789044,-0.5188279041372432,0.0752541463861492,-0.06873456930737804,-0.5085702042945657,0.6453723613230163,0.4426613326924452,-1.3093637551166475,-0.7007253229533761,-0.8767570924248544,-0.5014965620822917,-0.060804891122566,-0.03299347237880146,0.17740362304321455
2007-04-30,0.8840089495815583,-0.33209243254751825,-0.8473504647764366,0.2755975957996916,0.014638329975715719,-0.13006747782162328,0.4317068731234997,0.19018487048606342,-0.5328050742912536,-0.0033246739243491994,-0.14324202735970454,-0.6291893257134978,-0.4320389628611878,0.5109328961143818,0.32863730259943996
2007-05-31,1.5971837792800458,1.0895754350662918,-0.0925407883647193,0.536003339204901,0.7328913070439995,3.6915893487061564,2.0653483252324283,-0.1403583547690571,0.995357334386273,1.1415253750118388,1.1645372333482862,-0.3200488498367543,0.18169401411554245,3.1754554353141096,0.16172724929521082
2007-06-30,0.6526806245249946,1.6866077700077466,0.7314130222814623,-0.9815292572751262,0.04746080466031584,1.92351693531529,1.5473152744107161,-0.22395496291379233,1.7131697954557012,1.350302149865121,1.3684810386478006,0.2976553470802591,0.8327727191299122,3.6372646024089823,0.08707937413377584
2007-07-31,0.22272628414696752,1.2820202187394405,0.9722977113933661,-0.5599633448371152,-0.038970064332798905,1.4400485153137508,1.2653888699788616,-0.21085820834060065,1.830395437834265,1.214837835861211,1.1990350613813738,0.5479017324487112,1.2445962073074717,2.6802036999176018,-0.12916015052368376
2007-08-31,-0.8628470235697384,0.011366136760639259,0.20582163797544265,-0.21513367503332942,-0.32567377828068556,0.031437244617753636,-0.7774845687832755,-0.04211689580107453,0.8987663501540943,0.555529105441445,0.1573269535507966,0.07354721570262467,0.6982906685920678,0.13220214670116523,0.20632200808311563
2007-09-30,0.8647794576723623,0.11613855761179558,0.678322516255214,0.039353822758375255,-0.7157319091024558,1.8113879628398097,0.46517353175453396,-0.14696724834010924,1.6766995275115115,0.9883987654390827,0.4913831325634248,0.5627463160702797,0.9216616643756432,2.6304282088941444,0.3089193837276842
2007-10-31,1.303962430669718,0.6708730146563566,1.1553974014747361,0.7742952547867858,-0.4454129792998731,1.5847880536499825,0.6587545418409545,-0.24576043933127778,2.5840636181000254,1.437929947805145,1.1428022079399522,0.8177970189041303,0.890497181733905,3.031546606316677,-0.14617544925288842
2007-11-30,-1.140785203297663,0.5658583361008519,0.4388494450408436,0.9314693530985919,-0.1291537880836074,-0.6861239262473288,-0.40975333365864713,-0.020879592693791322,1.3020577446081443,0.750406290379212,0.036003111901432815,0.18274857304268044,0.5767947063545127,-0.6086167058535209,0.1274449465681203
2007-12-31,0.30443525264294463,0.2853420815082469,1.6932620664486355,0.7503190119248369,-0.1776114095446292,-0.5779612174664925,-1.3140690644450452,0.029742850947820147,1.5313571795504572,0.9035916038231564,0.19999919337784935,1.0632125396957257,1.1930193781903609,-0.7483360433789196,-0.178134530439738
2008-01-31,-1.337296581366292,-1.2453577589655729,0.40807031799423404,-0.05141746563902172,0.3177345611031579,0.1726740975920304,-0.6887037233122948,0.4601482531615861,0.5387056531959118,0.2404251632763582,-0.7568914090984127,0.0277230262390706,0.5981860471419657,0.4116828556644844,-0.06919185666321255
2008-02-29,-0.7034796323846114,-0.999903356182251,0.7113667161339209,-0.2713223152952598,0.14502922760294684,-1.0436841032020712,-0.43444993265861764,1.0985498040299413,0.10287872661934928,-0.1717367851187136,-1.2201606463916095,0.23631854558640064,1.0402340632939515,-1.2324592988658303,-0.022642476749759777
2008-03-31,-0.4398783088649727,-1.4304485522532635,0.9050704121009717,-1.293980139858531,-0.21553092089602718,-0.911460954396259,-0.421826320975214,5.490672097436712,-1.9234326817267138,-0.702067630305836,-1.3027868635981585,0.45361129783457654,5.655586345139777,-1.138971810657578,0.14487478524944059
2008-04-30,0.5607991708355116,-0.36911463599589656,0.6940133855952852,-0.761361056470143,-1.1241704364501623,-1.0144774002138865,-1.7690719735700133,2.6255405505268037,-1.3650705740608535,-0.056360672997121566,-0.5386989352878274,0.8700919036013819,2.725403303598608,-1.2197911997026052,0.10217081406395659
2008-05-31,0.4427918002969119,0.27753732408346826,-0.24634222791037563,-1.033534417599197,-1.1837208810877484,-0.018172729387448634,1.479485287819323,1.7498356383670683,-0.9237606017350017,0.1732795975910866,-0.037982032872052734,0.09801126204382443,0.7469756343432585,0.03819752515648173,-0.13090371736002238
